Mode,Cycle,Train_Image_Index,True Label,Sampling Reason,Entropy_Score,Confidence_Score
reset,2,4021,8,Initial_Random,,
reset,2,48909,7,Initial_Random,,
reset,2,21122,6,Initial_Random,,
reset,2,31595,3,Initial_Random,,
reset,2,28654,5,Initial_Random,,
reset,2,31416,4,Initial_Random,,
reset,2,17691,2,Initial_Random,,
reset,2,49934,4,Initial_Random,,
reset,2,53060,7,Initial_Random,,
reset,2,13859,3,Initial_Random,,
reset,2,14837,2,Initial_Random,,
reset,2,20441,2,Initial_Random,,
reset,2,35848,8,Initial_Random,,
reset,2,47354,2,Initial_Random,,
reset,2,50121,7,Initial_Random,,
reset,2,53874,3,Initial_Random,,
reset,2,20617,4,Initial_Random,,
reset,2,36491,6,Initial_Random,,
reset,2,58984,4,Initial_Random,,
reset,2,16900,3,Initial_Random,,
reset,2,50541,1,Initial_Random,,
reset,2,8345,7,Initial_Random,,
reset,2,20740,7,Initial_Random,,
reset,2,23603,7,Initial_Random,,
reset,2,4729,0,manual,,
reset,2,59558,0,manual,,
reset,2,52625,0,manual,,
reset,2,45115,0,manual,,
reset,2,13197,0,manual,,
reset,2,23093,0,manual,,
reset,2,952,0,manual,,
reset,2,45966,0,manual,,
reset,2,33345,0,manual,,
reset,2,9151,0,manual,,
reset,2,24828,0,manual,,
reset,2,31365,1,manual,,
reset,2,24678,1,manual,,
reset,2,58618,1,manual,,
reset,2,22937,1,manual,,
reset,2,53726,1,manual,,
reset,2,51129,1,manual,,
reset,2,13272,1,manual,,
reset,2,13510,1,manual,,
reset,2,39403,1,manual,,
reset,2,29041,1,manual,,
reset,2,12722,1,manual,,
reset,2,20981,2,manual,,
reset,2,58087,2,manual,,
reset,2,58172,2,manual,,
reset,2,55985,2,manual,,
reset,2,55525,2,manual,,
reset,2,14264,2,manual,,
reset,2,10687,2,manual,,
reset,2,48383,2,manual,,
reset,2,26883,2,manual,,
reset,2,40929,2,manual,,
reset,2,16675,2,manual,,
reset,2,22964,3,manual,,
reset,2,59921,3,manual,,
reset,2,9089,3,manual,,
reset,2,30379,3,manual,,
reset,2,8122,3,manual,,
reset,2,57149,3,manual,,
reset,2,51970,3,manual,,
reset,2,11756,3,manual,,
reset,2,43637,3,manual,,
reset,2,5434,3,manual,,
reset,2,19368,3,manual,,
reset,2,39129,4,manual,,
reset,2,36131,4,manual,,
reset,2,26450,4,manual,,
reset,2,13852,4,manual,,
reset,2,52572,4,manual,,
reset,2,28008,4,manual,,
reset,2,40450,4,manual,,
reset,2,42213,4,manual,,
reset,2,50801,4,manual,,
reset,2,40156,4,manual,,
reset,2,54869,4,manual,,
reset,2,10546,5,manual,,
reset,2,15996,5,manual,,
reset,2,54446,5,manual,,
reset,2,32684,5,manual,,
reset,2,20306,5,manual,,
reset,2,36602,5,manual,,
reset,2,59576,5,manual,,
reset,2,10492,5,manual,,
reset,2,21059,5,manual,,
reset,2,39996,5,manual,,
reset,2,27767,5,manual,,
reset,2,39440,6,manual,,
reset,2,9460,6,manual,,
reset,2,28066,6,manual,,
reset,2,5310,6,manual,,
reset,2,39766,6,manual,,
reset,2,46526,6,manual,,
reset,2,34380,6,manual,,
reset,2,5600,6,manual,,
reset,2,25730,6,manual,,
reset,2,41912,6,manual,,
reset,2,53555,6,manual,,
reset,2,34331,7,manual,,
reset,2,28220,7,manual,,
reset,2,15147,7,manual,,
reset,2,31477,7,manual,,
reset,2,52,7,manual,,
reset,2,38075,7,manual,,
reset,2,47640,7,manual,,
reset,2,21758,7,manual,,
reset,2,59733,7,manual,,
reset,2,46278,7,manual,,
reset,2,29382,7,manual,,
reset,2,33380,9,manual,,
reset,2,17551,9,manual,,
reset,2,12277,9,manual,,
reset,2,16753,9,manual,,
reset,2,42838,9,manual,,
reset,2,23542,9,manual,,
reset,2,57975,9,manual,,
reset,2,32594,9,manual,,
reset,2,51192,9,manual,,
reset,2,1884,9,manual,,
reset,2,50908,9,manual,,
reset,2,1574,9,manual,,
reset,3,14419,0,Initial_Random,,
reset,3,41262,6,Initial_Random,,
reset,3,58138,8,Initial_Random,,
reset,3,9053,3,Initial_Random,,
reset,3,6672,4,Initial_Random,,
reset,3,55677,3,Initial_Random,,
reset,3,694,8,Initial_Random,,
reset,3,30846,4,Initial_Random,,
reset,3,507,1,Initial_Random,,
reset,3,51272,8,Initial_Random,,
reset,3,27513,8,Initial_Random,,
reset,3,23022,3,Initial_Random,,
reset,3,4198,6,Initial_Random,,
reset,3,55095,0,Initial_Random,,
reset,3,31534,1,Initial_Random,,
reset,3,29795,6,Initial_Random,,
reset,3,56968,0,Initial_Random,,
reset,3,39272,4,Initial_Random,,
reset,3,54095,2,Initial_Random,,
reset,3,50278,7,Initial_Random,,
reset,3,34244,0,Initial_Random,,
reset,3,58351,9,Initial_Random,,
reset,3,539,8,Initial_Random,,
reset,3,55534,8,Initial_Random,,
reset,3,3781,9,Initial_Random,,
reset,3,3745,9,Initial_Random,,
reset,3,28013,2,Initial_Random,,
reset,3,18722,9,Initial_Random,,
reset,3,6649,2,Initial_Random,,
reset,3,33770,8,Initial_Random,,
reset,3,39809,4,Initial_Random,,
reset,3,2738,2,Initial_Random,,
reset,3,41054,7,Initial_Random,,
reset,3,37893,4,Initial_Random,,
reset,3,25367,9,Initial_Random,,
reset,3,8877,0,Initial_Random,,
reset,3,53062,4,Initial_Random,,
reset,3,32633,6,Initial_Random,,
reset,3,45940,3,Initial_Random,,
reset,3,6602,6,Initial_Random,,
reset,3,8657,4,Initial_Random,,
reset,3,434,9,Initial_Random,,
reset,3,47134,9,Initial_Random,,
reset,3,8029,8,Initial_Random,,
reset,3,43040,2,Initial_Random,,
reset,3,40671,4,Initial_Random,,
reset,3,52057,5,Initial_Random,,
reset,3,23738,9,Initial_Random,,
reset,3,43299,8,Initial_Random,,
reset,3,1190,6,Initial_Random,,
reset,3,35340,2,Initial_Random,,
reset,3,37489,2,Initial_Random,,
reset,3,25178,5,Initial_Random,,
reset,3,25631,3,Initial_Random,,
reset,3,43176,2,Initial_Random,,
reset,3,16282,8,Initial_Random,,
reset,3,39044,0,Initial_Random,,
reset,3,6112,5,Initial_Random,,
reset,3,37245,7,Initial_Random,,
reset,3,263,7,Initial_Random,,
reset,3,13711,1,Initial_Random,,
reset,3,19326,3,Initial_Random,,
reset,3,26398,5,Initial_Random,,
reset,3,5655,1,Initial_Random,,
reset,3,58531,4,Initial_Random,,
reset,3,31687,5,Initial_Random,,
reset,3,38193,3,Initial_Random,,
reset,3,19092,3,Initial_Random,,
reset,3,55809,7,Initial_Random,,
reset,3,37707,6,Initial_Random,,
reset,3,1882,9,Initial_Random,,
reset,3,43588,8,Initial_Random,,
reset,3,36432,3,Initial_Random,,
reset,3,50440,7,Initial_Random,,
reset,3,44832,7,Initial_Random,,
reset,3,31147,6,Initial_Random,,
reset,3,4021,8,Initial_Random,,
reset,3,48909,7,Initial_Random,,
reset,3,21122,6,Initial_Random,,
reset,3,31595,3,Initial_Random,,
reset,3,28654,5,Initial_Random,,
reset,3,31416,4,Initial_Random,,
reset,3,17691,2,Initial_Random,,
reset,3,49934,4,Initial_Random,,
reset,3,53060,7,Initial_Random,,
reset,3,13859,3,Initial_Random,,
reset,3,14837,2,Initial_Random,,
reset,3,20441,2,Initial_Random,,
reset,3,35848,8,Initial_Random,,
reset,3,47354,2,Initial_Random,,
reset,3,50121,7,Initial_Random,,
reset,3,53874,3,Initial_Random,,
reset,3,20617,4,Initial_Random,,
reset,3,36491,6,Initial_Random,,
reset,3,58984,4,Initial_Random,,
reset,3,16900,3,Initial_Random,,
reset,3,50541,1,Initial_Random,,
reset,3,8345,7,Initial_Random,,
reset,3,20740,7,Initial_Random,,
reset,3,23603,7,Initial_Random,,
reset,3,4729,0,manual,,
reset,3,59558,0,manual,,
reset,3,52625,0,manual,,
reset,3,45115,0,manual,,
reset,3,13197,0,manual,,
reset,3,23093,0,manual,,
reset,3,952,0,manual,,
reset,3,45966,0,manual,,
reset,3,33345,0,manual,,
reset,3,9151,0,manual,,
reset,3,24828,0,manual,,
reset,3,31365,1,manual,,
reset,3,24678,1,manual,,
reset,3,58618,1,manual,,
reset,3,22937,1,manual,,
reset,3,53726,1,manual,,
reset,3,51129,1,manual,,
reset,3,13272,1,manual,,
reset,3,13510,1,manual,,
reset,3,39403,1,manual,,
reset,3,29041,1,manual,,
reset,3,12722,1,manual,,
reset,3,20981,2,manual,,
reset,3,58087,2,manual,,
reset,3,58172,2,manual,,
reset,3,55985,2,manual,,
reset,3,55525,2,manual,,
reset,3,14264,2,manual,,
reset,3,10687,2,manual,,
reset,3,48383,2,manual,,
reset,3,26883,2,manual,,
reset,3,40929,2,manual,,
reset,3,16675,2,manual,,
reset,3,22964,3,manual,,
reset,3,59921,3,manual,,
reset,3,9089,3,manual,,
reset,3,30379,3,manual,,
reset,3,8122,3,manual,,
reset,3,57149,3,manual,,
reset,3,51970,3,manual,,
reset,3,11756,3,manual,,
reset,3,43637,3,manual,,
reset,3,5434,3,manual,,
reset,3,19368,3,manual,,
reset,3,39129,4,manual,,
reset,3,36131,4,manual,,
reset,3,26450,4,manual,,
reset,3,13852,4,manual,,
reset,3,52572,4,manual,,
reset,3,28008,4,manual,,
reset,3,40450,4,manual,,
reset,3,42213,4,manual,,
reset,3,50801,4,manual,,
reset,3,40156,4,manual,,
reset,3,54869,4,manual,,
reset,3,10546,5,manual,,
reset,3,15996,5,manual,,
reset,3,54446,5,manual,,
reset,3,32684,5,manual,,
reset,3,20306,5,manual,,
reset,3,36602,5,manual,,
reset,3,59576,5,manual,,
reset,3,10492,5,manual,,
reset,3,21059,5,manual,,
reset,3,39996,5,manual,,
reset,3,27767,5,manual,,
reset,3,39440,6,manual,,
reset,3,9460,6,manual,,
reset,3,28066,6,manual,,
reset,3,5310,6,manual,,
reset,3,39766,6,manual,,
reset,3,46526,6,manual,,
reset,3,34380,6,manual,,
reset,3,5600,6,manual,,
reset,3,25730,6,manual,,
reset,3,41912,6,manual,,
reset,3,53555,6,manual,,
reset,3,34331,7,manual,,
reset,3,28220,7,manual,,
reset,3,15147,7,manual,,
reset,3,31477,7,manual,,
reset,3,52,7,manual,,
reset,3,38075,7,manual,,
reset,3,47640,7,manual,,
reset,3,21758,7,manual,,
reset,3,59733,7,manual,,
reset,3,46278,7,manual,,
reset,3,29382,7,manual,,
reset,3,33380,9,manual,,
reset,3,17551,9,manual,,
reset,3,12277,9,manual,,
reset,3,16753,9,manual,,
reset,3,42838,9,manual,,
reset,3,23542,9,manual,,
reset,3,57975,9,manual,,
reset,3,32594,9,manual,,
reset,3,51192,9,manual,,
reset,3,1884,9,manual,,
reset,3,50908,9,manual,,
reset,3,1574,9,manual,,
reset,3,27050,0,manual,,
reset,3,8387,0,manual,,
reset,3,21658,0,manual,,
reset,3,19930,0,manual,,
reset,3,33111,0,manual,,
reset,3,43134,0,manual,,
reset,3,52047,0,manual,,
reset,3,36994,0,manual,,
reset,3,17376,0,manual,,
reset,3,19787,0,manual,,
reset,3,20661,0,manual,,
reset,3,7860,1,manual,,
reset,3,19410,1,manual,,
reset,3,34426,1,manual,,
reset,3,34080,1,manual,,
reset,3,11445,1,manual,,
reset,3,35856,1,manual,,
reset,3,58662,1,manual,,
reset,3,40724,1,manual,,
reset,3,1148,1,manual,,
reset,3,46936,1,manual,,
reset,3,57749,1,manual,,
reset,3,42654,2,manual,,
reset,3,20847,2,manual,,
reset,3,14230,2,manual,,
reset,3,21194,2,manual,,
reset,3,52331,2,manual,,
reset,3,7628,2,manual,,
reset,3,45378,2,manual,,
reset,3,26046,2,manual,,
reset,3,30752,2,manual,,
reset,3,20993,2,manual,,
reset,3,51273,2,manual,,
reset,3,42251,3,manual,,
reset,3,13352,3,manual,,
reset,3,29913,3,manual,,
reset,3,20329,3,manual,,
reset,3,37848,3,manual,,
reset,3,2905,3,manual,,
reset,3,45509,3,manual,,
reset,3,1476,3,manual,,
reset,3,2568,3,manual,,
reset,3,6350,3,manual,,
reset,3,36421,3,manual,,
reset,3,17744,4,manual,,
reset,3,5450,4,manual,,
reset,3,28509,4,manual,,
reset,3,15313,4,manual,,
reset,3,39886,4,manual,,
reset,3,27825,4,manual,,
reset,3,2983,4,manual,,
reset,3,45915,4,manual,,
reset,3,14654,4,manual,,
reset,3,37594,4,manual,,
reset,3,31050,4,manual,,
reset,3,21204,5,manual,,
reset,3,1356,5,manual,,
reset,3,8779,5,manual,,
reset,3,50985,5,manual,,
reset,3,14562,5,manual,,
reset,3,41000,5,manual,,
reset,3,23146,5,manual,,
reset,3,49672,5,manual,,
reset,3,22680,5,manual,,
reset,3,18329,5,manual,,
reset,3,44858,5,manual,,
reset,3,30199,6,manual,,
reset,3,9144,6,manual,,
reset,3,24569,6,manual,,
reset,3,36772,6,manual,,
reset,3,33032,6,manual,,
reset,3,25908,6,manual,,
reset,3,30074,6,manual,,
reset,3,17034,6,manual,,
reset,3,42978,6,manual,,
reset,3,30289,6,manual,,
reset,3,23924,6,manual,,
reset,3,4472,7,manual,,
reset,3,54114,7,manual,,
reset,3,59626,7,manual,,
reset,3,21783,7,manual,,
reset,3,19073,7,manual,,
reset,3,49736,7,manual,,
reset,3,48874,7,manual,,
reset,3,35337,7,manual,,
reset,3,43491,7,manual,,
reset,3,8931,7,manual,,
reset,3,3151,7,manual,,
reset,3,20700,9,manual,,
reset,3,1038,9,manual,,
reset,3,40235,9,manual,,
reset,3,40292,9,manual,,
reset,3,8484,9,manual,,
reset,3,54334,9,manual,,
reset,3,11376,9,manual,,
reset,3,33211,9,manual,,
reset,3,20861,9,manual,,
reset,3,41102,9,manual,,
reset,3,32051,9,manual,,
reset,3,31141,9,manual,,
reset,4,14419,0,Initial_Random,,
reset,4,41262,6,Initial_Random,,
reset,4,58138,8,Initial_Random,,
reset,4,9053,3,Initial_Random,,
reset,4,6672,4,Initial_Random,,
reset,4,55677,3,Initial_Random,,
reset,4,694,8,Initial_Random,,
reset,4,30846,4,Initial_Random,,
reset,4,507,1,Initial_Random,,
reset,4,51272,8,Initial_Random,,
reset,4,27513,8,Initial_Random,,
reset,4,23022,3,Initial_Random,,
reset,4,4198,6,Initial_Random,,
reset,4,55095,0,Initial_Random,,
reset,4,31534,1,Initial_Random,,
reset,4,29795,6,Initial_Random,,
reset,4,56968,0,Initial_Random,,
reset,4,39272,4,Initial_Random,,
reset,4,54095,2,Initial_Random,,
reset,4,50278,7,Initial_Random,,
reset,4,34244,0,Initial_Random,,
reset,4,58351,9,Initial_Random,,
reset,4,539,8,Initial_Random,,
reset,4,55534,8,Initial_Random,,
reset,4,3781,9,Initial_Random,,
reset,4,3745,9,Initial_Random,,
reset,4,28013,2,Initial_Random,,
reset,4,18722,9,Initial_Random,,
reset,4,6649,2,Initial_Random,,
reset,4,33770,8,Initial_Random,,
reset,4,39809,4,Initial_Random,,
reset,4,2738,2,Initial_Random,,
reset,4,41054,7,Initial_Random,,
reset,4,37893,4,Initial_Random,,
reset,4,25367,9,Initial_Random,,
reset,4,8877,0,Initial_Random,,
reset,4,53062,4,Initial_Random,,
reset,4,32633,6,Initial_Random,,
reset,4,45940,3,Initial_Random,,
reset,4,6602,6,Initial_Random,,
reset,4,8657,4,Initial_Random,,
reset,4,434,9,Initial_Random,,
reset,4,47134,9,Initial_Random,,
reset,4,8029,8,Initial_Random,,
reset,4,43040,2,Initial_Random,,
reset,4,40671,4,Initial_Random,,
reset,4,52057,5,Initial_Random,,
reset,4,23738,9,Initial_Random,,
reset,4,43299,8,Initial_Random,,
reset,4,1190,6,Initial_Random,,
reset,4,35340,2,Initial_Random,,
reset,4,37489,2,Initial_Random,,
reset,4,25178,5,Initial_Random,,
reset,4,25631,3,Initial_Random,,
reset,4,43176,2,Initial_Random,,
reset,4,16282,8,Initial_Random,,
reset,4,39044,0,Initial_Random,,
reset,4,6112,5,Initial_Random,,
reset,4,37245,7,Initial_Random,,
reset,4,263,7,Initial_Random,,
reset,4,13711,1,Initial_Random,,
reset,4,19326,3,Initial_Random,,
reset,4,26398,5,Initial_Random,,
reset,4,5655,1,Initial_Random,,
reset,4,58531,4,Initial_Random,,
reset,4,31687,5,Initial_Random,,
reset,4,38193,3,Initial_Random,,
reset,4,19092,3,Initial_Random,,
reset,4,55809,7,Initial_Random,,
reset,4,37707,6,Initial_Random,,
reset,4,1882,9,Initial_Random,,
reset,4,43588,8,Initial_Random,,
reset,4,36432,3,Initial_Random,,
reset,4,50440,7,Initial_Random,,
reset,4,44832,7,Initial_Random,,
reset,4,31147,6,Initial_Random,,
reset,4,4021,8,Initial_Random,,
reset,4,48909,7,Initial_Random,,
reset,4,21122,6,Initial_Random,,
reset,4,31595,3,Initial_Random,,
reset,4,28654,5,Initial_Random,,
reset,4,31416,4,Initial_Random,,
reset,4,17691,2,Initial_Random,,
reset,4,49934,4,Initial_Random,,
reset,4,53060,7,Initial_Random,,
reset,4,13859,3,Initial_Random,,
reset,4,14837,2,Initial_Random,,
reset,4,20441,2,Initial_Random,,
reset,4,35848,8,Initial_Random,,
reset,4,47354,2,Initial_Random,,
reset,4,50121,7,Initial_Random,,
reset,4,53874,3,Initial_Random,,
reset,4,20617,4,Initial_Random,,
reset,4,36491,6,Initial_Random,,
reset,4,58984,4,Initial_Random,,
reset,4,16900,3,Initial_Random,,
reset,4,50541,1,Initial_Random,,
reset,4,8345,7,Initial_Random,,
reset,4,20740,7,Initial_Random,,
reset,4,23603,7,Initial_Random,,
reset,4,4729,0,manual,,
reset,4,59558,0,manual,,
reset,4,52625,0,manual,,
reset,4,45115,0,manual,,
reset,4,13197,0,manual,,
reset,4,23093,0,manual,,
reset,4,952,0,manual,,
reset,4,45966,0,manual,,
reset,4,33345,0,manual,,
reset,4,9151,0,manual,,
reset,4,24828,0,manual,,
reset,4,31365,1,manual,,
reset,4,24678,1,manual,,
reset,4,58618,1,manual,,
reset,4,22937,1,manual,,
reset,4,53726,1,manual,,
reset,4,51129,1,manual,,
reset,4,13272,1,manual,,
reset,4,13510,1,manual,,
reset,4,39403,1,manual,,
reset,4,29041,1,manual,,
reset,4,12722,1,manual,,
reset,4,20981,2,manual,,
reset,4,58087,2,manual,,
reset,4,58172,2,manual,,
reset,4,55985,2,manual,,
reset,4,55525,2,manual,,
reset,4,14264,2,manual,,
reset,4,10687,2,manual,,
reset,4,48383,2,manual,,
reset,4,26883,2,manual,,
reset,4,40929,2,manual,,
reset,4,16675,2,manual,,
reset,4,22964,3,manual,,
reset,4,59921,3,manual,,
reset,4,9089,3,manual,,
reset,4,30379,3,manual,,
reset,4,8122,3,manual,,
reset,4,57149,3,manual,,
reset,4,51970,3,manual,,
reset,4,11756,3,manual,,
reset,4,43637,3,manual,,
reset,4,5434,3,manual,,
reset,4,19368,3,manual,,
reset,4,39129,4,manual,,
reset,4,36131,4,manual,,
reset,4,26450,4,manual,,
reset,4,13852,4,manual,,
reset,4,52572,4,manual,,
reset,4,28008,4,manual,,
reset,4,40450,4,manual,,
reset,4,42213,4,manual,,
reset,4,50801,4,manual,,
reset,4,40156,4,manual,,
reset,4,54869,4,manual,,
reset,4,10546,5,manual,,
reset,4,15996,5,manual,,
reset,4,54446,5,manual,,
reset,4,32684,5,manual,,
reset,4,20306,5,manual,,
reset,4,36602,5,manual,,
reset,4,59576,5,manual,,
reset,4,10492,5,manual,,
reset,4,21059,5,manual,,
reset,4,39996,5,manual,,
reset,4,27767,5,manual,,
reset,4,39440,6,manual,,
reset,4,9460,6,manual,,
reset,4,28066,6,manual,,
reset,4,5310,6,manual,,
reset,4,39766,6,manual,,
reset,4,46526,6,manual,,
reset,4,34380,6,manual,,
reset,4,5600,6,manual,,
reset,4,25730,6,manual,,
reset,4,41912,6,manual,,
reset,4,53555,6,manual,,
reset,4,34331,7,manual,,
reset,4,28220,7,manual,,
reset,4,15147,7,manual,,
reset,4,31477,7,manual,,
reset,4,52,7,manual,,
reset,4,38075,7,manual,,
reset,4,47640,7,manual,,
reset,4,21758,7,manual,,
reset,4,59733,7,manual,,
reset,4,46278,7,manual,,
reset,4,29382,7,manual,,
reset,4,33380,9,manual,,
reset,4,17551,9,manual,,
reset,4,12277,9,manual,,
reset,4,16753,9,manual,,
reset,4,42838,9,manual,,
reset,4,23542,9,manual,,
reset,4,57975,9,manual,,
reset,4,32594,9,manual,,
reset,4,51192,9,manual,,
reset,4,1884,9,manual,,
reset,4,50908,9,manual,,
reset,4,1574,9,manual,,
reset,4,27050,0,manual,,
reset,4,8387,0,manual,,
reset,4,21658,0,manual,,
reset,4,19930,0,manual,,
reset,4,33111,0,manual,,
reset,4,43134,0,manual,,
reset,4,52047,0,manual,,
reset,4,36994,0,manual,,
reset,4,17376,0,manual,,
reset,4,19787,0,manual,,
reset,4,20661,0,manual,,
reset,4,7860,1,manual,,
reset,4,19410,1,manual,,
reset,4,34426,1,manual,,
reset,4,34080,1,manual,,
reset,4,11445,1,manual,,
reset,4,35856,1,manual,,
reset,4,58662,1,manual,,
reset,4,40724,1,manual,,
reset,4,1148,1,manual,,
reset,4,46936,1,manual,,
reset,4,57749,1,manual,,
