Mode,Cycle,Train_Image_Index,True Label,Sampling Reason,Entropy_Score,Confidence_Score
continue,2,6773,2,Initial_Random,,
continue,2,20024,8,Initial_Random,,
continue,2,12599,7,Initial_Random,,
continue,2,13557,9,Initial_Random,,
continue,2,18667,6,Initial_Random,,
continue,2,42944,8,Initial_Random,,
continue,2,16492,3,Initial_Random,,
continue,2,25617,2,Initial_Random,,
continue,2,20854,5,Initial_Random,,
continue,2,28088,9,Initial_Random,,
continue,2,4056,9,Initial_Random,,
continue,2,53816,1,Initial_Random,,
continue,2,25953,0,Initial_Random,,
continue,2,18026,4,Initial_Random,,
continue,2,18340,5,Initial_Random,,
continue,2,50687,8,Initial_Random,,
continue,2,43258,0,Initial_Random,,
continue,2,48036,9,Initial_Random,,
continue,2,52995,0,Initial_Random,,
continue,2,40907,6,Initial_Random,,
continue,2,15485,7,Initial_Random,,
continue,2,15506,2,Initial_Random,,
continue,2,35769,4,Initial_Random,,
continue,2,29777,8,Initial_Random,,
continue,2,9327,7,Initial_Random,,
continue,2,40976,1,Initial_Random,,
continue,2,34775,0,Initial_Random,,
continue,2,31544,3,Initial_Random,,
continue,2,53318,6,Initial_Random,,
continue,2,31975,3,Initial_Random,,
continue,2,39837,6,Initial_Random,,
continue,2,45875,5,Initial_Random,,
continue,2,58911,6,Initial_Random,,
continue,2,54424,2,Initial_Random,,
continue,2,56954,0,Initial_Random,,
continue,2,59506,9,Initial_Random,,
continue,2,48562,7,Initial_Random,,
continue,2,546,3,Initial_Random,,
continue,2,22281,8,Initial_Random,,
continue,2,10584,8,Initial_Random,,
continue,2,29390,9,Initial_Random,,
continue,2,3598,9,Initial_Random,,
continue,2,41547,6,Initial_Random,,
continue,2,16452,6,Initial_Random,,
continue,2,6341,0,Initial_Random,,
continue,2,2673,7,Initial_Random,,
continue,2,57319,2,Initial_Random,,
continue,2,9678,1,Initial_Random,,
continue,2,35909,2,Initial_Random,,
continue,2,51651,1,Initial_Random,,
continue,2,22574,4,Initial_Random,,
continue,2,14110,0,Initial_Random,,
continue,2,36442,1,Initial_Random,,
continue,2,12956,7,Initial_Random,,
continue,2,31949,3,Initial_Random,,
continue,2,16061,1,Initial_Random,,
continue,2,36110,1,Initial_Random,,
continue,2,37268,9,Initial_Random,,
continue,2,50025,3,Initial_Random,,
continue,2,47743,2,Initial_Random,,
continue,2,52127,9,Initial_Random,,
continue,2,18935,9,Initial_Random,,
continue,2,45275,3,Initial_Random,,
continue,2,49449,6,Initial_Random,,
continue,2,12367,1,Initial_Random,,
continue,2,39633,9,Initial_Random,,
continue,2,16197,7,Initial_Random,,
continue,2,802,6,Initial_Random,,
continue,2,34495,2,Initial_Random,,
continue,2,46503,4,Initial_Random,,
continue,2,7796,2,Initial_Random,,
continue,2,15735,4,Initial_Random,,
continue,2,42417,8,Initial_Random,,
continue,2,5061,5,Initial_Random,,
continue,2,26293,4,Initial_Random,,
continue,2,43743,2,Initial_Random,,
continue,2,19482,1,Initial_Random,,
continue,2,38257,7,Initial_Random,,
continue,2,51305,1,Initial_Random,,
continue,2,7198,9,Initial_Random,,
continue,2,16917,8,Initial_Random,,
continue,2,46534,3,Initial_Random,,
continue,2,21807,9,Initial_Random,,
continue,2,1878,9,Initial_Random,,
continue,2,47212,8,Initial_Random,,
continue,2,12043,8,Initial_Random,,
continue,2,42247,6,entropy,2.1504178047180176,0.1891840398311615
continue,2,19451,6,entropy,2.148911237716675,0.19723418354988098
continue,2,43663,9,entropy,2.1475613117218018,0.21307596564292908
continue,2,48466,4,entropy,2.1457338333129883,0.19498853385448456
continue,2,52391,7,entropy,2.144474506378174,0.19757623970508575
continue,2,36980,6,entropy,2.144404649734497,0.19366201758384705
continue,2,48212,2,entropy,2.143251657485962,0.22627075016498566
continue,2,19819,4,entropy,2.1432063579559326,0.20240934193134308
continue,2,46811,6,entropy,2.143167018890381,0.1894560605287552
continue,2,43024,7,entropy,2.1422529220581055,0.213211789727211
continue,2,41070,9,entropy,2.141491174697876,0.19123564660549164
continue,2,8273,0,entropy,2.1413414478302,0.2046775072813034
continue,2,17266,2,entropy,2.141268014907837,0.21411782503128052
continue,2,45066,0,entropy,2.1409387588500977,0.20785211026668549
continue,2,12280,9,entropy,2.1405954360961914,0.19283805787563324
continue,2,21165,9,entropy,2.140230178833008,0.20070379972457886
continue,2,55033,2,entropy,2.1399219036102295,0.20433863997459412
continue,2,5973,6,entropy,2.1392822265625,0.21722105145454407
continue,2,42263,4,entropy,2.138922691345215,0.20420585572719574
continue,2,7008,6,entropy,2.138524055480957,0.217367485165596
continue,2,14617,2,entropy,2.13824725151062,0.22133469581604004
continue,2,48714,6,entropy,2.1378531455993652,0.19932711124420166
continue,2,53497,5,entropy,2.1370370388031006,0.20381347835063934
continue,2,59083,7,entropy,2.1369059085845947,0.20464599132537842
continue,2,55857,2,entropy,2.1368255615234375,0.1963297575712204
continue,2,14807,2,entropy,2.1363039016723633,0.2110816091299057
continue,2,6085,6,entropy,2.1361231803894043,0.1896364837884903
continue,2,32118,6,entropy,2.1359500885009766,0.2030678540468216
continue,2,12638,5,entropy,2.1359241008758545,0.1990671455860138
continue,2,19374,5,entropy,2.1357693672180176,0.20004501938819885
continue,2,10319,8,entropy,2.1352527141571045,0.19763925671577454
continue,2,18715,0,entropy,2.1350319385528564,0.19696363806724548
continue,2,34925,7,entropy,2.1348226070404053,0.2024364322423935
continue,2,30956,6,entropy,2.1347620487213135,0.19695240259170532
continue,2,36465,7,entropy,2.1346375942230225,0.20159825682640076
continue,2,59437,6,entropy,2.1345834732055664,0.19597311317920685
continue,2,32303,5,entropy,2.1342291831970215,0.22340801358222961
continue,2,40593,4,entropy,2.134206771850586,0.21654556691646576
continue,2,24677,8,entropy,2.1336073875427246,0.22077085077762604
continue,2,45386,0,entropy,2.133566379547119,0.20272178947925568
continue,2,51522,3,entropy,2.1329541206359863,0.19669589400291443
continue,2,32391,4,entropy,2.132695436477661,0.20247973501682281
continue,2,14653,2,entropy,2.132636308670044,0.2132376730442047
continue,2,55004,4,entropy,2.132600784301758,0.2176538109779358
continue,2,11263,6,entropy,2.132542133331299,0.2014605551958084
continue,2,50669,2,entropy,2.1324949264526367,0.20107080042362213
continue,2,19681,6,entropy,2.132410764694214,0.19164113700389862
continue,2,35216,2,entropy,2.132356643676758,0.221329927444458
continue,2,45735,7,entropy,2.132059097290039,0.21606124937534332
continue,2,51800,5,entropy,2.132056713104248,0.21351571381092072
continue,2,58733,7,entropy,2.1320509910583496,0.20088441669940948
continue,2,56174,0,entropy,2.131946086883545,0.2078690081834793
continue,2,4169,4,entropy,2.1318697929382324,0.19434145092964172
continue,2,40980,6,entropy,2.1318445205688477,0.2023206651210785
continue,2,56760,9,entropy,2.1318111419677734,0.20680367946624756
continue,2,8561,6,entropy,2.1317131519317627,0.21808402240276337
continue,2,58930,5,entropy,2.1316022872924805,0.20721782743930817
continue,2,21338,5,entropy,2.131584405899048,0.21757107973098755
continue,2,17336,2,entropy,2.131532669067383,0.21118012070655823
continue,2,10291,2,entropy,2.131429672241211,0.2125161588191986
continue,2,45951,7,entropy,2.131387233734131,0.2173566371202469
continue,2,19941,3,entropy,2.1313109397888184,0.2108411341905594
continue,2,57110,7,entropy,2.131136417388916,0.23284302651882172
continue,2,35333,3,entropy,2.1310946941375732,0.23350077867507935
continue,2,34361,4,entropy,2.131028890609741,0.20413607358932495
continue,2,35881,3,entropy,2.1310155391693115,0.2204769402742386
continue,2,40798,6,entropy,2.130908727645874,0.19920940697193146
continue,2,16084,5,entropy,2.130898952484131,0.22182513773441315
continue,2,42639,7,entropy,2.1308212280273438,0.23401488363742828
continue,2,58258,7,entropy,2.130673885345459,0.21032381057739258
continue,2,47390,9,entropy,2.130561113357544,0.21435429155826569
continue,2,7654,2,entropy,2.1305465698242188,0.21880333125591278
continue,2,53227,7,entropy,2.1304869651794434,0.2118232697248459
continue,2,59873,6,entropy,2.1304752826690674,0.19722875952720642
continue,2,58035,0,entropy,2.1304569244384766,0.19010066986083984
continue,2,38414,5,entropy,2.130418539047241,0.22637447714805603
continue,2,6780,2,entropy,2.130308151245117,0.20937569439411163
continue,2,8226,2,entropy,2.1302270889282227,0.2078617811203003
continue,2,19124,8,entropy,2.13012957572937,0.2151498794555664
continue,2,45262,6,entropy,2.1299781799316406,0.20143193006515503
continue,2,3152,8,entropy,2.1297430992126465,0.22047439217567444
continue,2,40325,9,entropy,2.129653215408325,0.2090330421924591
continue,2,12916,2,entropy,2.1296377182006836,0.208215594291687
continue,2,27471,5,entropy,2.1293840408325195,0.2197457104921341
continue,2,38531,4,entropy,2.1293492317199707,0.21831661462783813
continue,2,4025,9,entropy,2.12922739982605,0.20541039109230042
continue,2,32064,9,entropy,2.129215955734253,0.23538924753665924
continue,2,54453,7,entropy,2.129150390625,0.22329716384410858
continue,2,37857,8,entropy,2.1291284561157227,0.22700552642345428
continue,2,797,4,entropy,2.1291024684906006,0.2115889936685562
continue,2,34564,7,entropy,2.128920078277588,0.20355552434921265
continue,2,28502,2,entropy,2.128915548324585,0.22369484603405
continue,2,44766,0,entropy,2.128793478012085,0.21551018953323364
continue,2,4694,3,entropy,2.128781318664551,0.2156563103199005
continue,2,25301,8,entropy,2.128692626953125,0.2099425196647644
continue,2,4106,0,entropy,2.128666400909424,0.19716835021972656
continue,2,34081,7,entropy,2.128655433654785,0.2081754505634308
continue,2,23276,4,entropy,2.128598690032959,0.2018451988697052
continue,2,26638,2,entropy,2.128566026687622,0.22057582437992096
continue,2,5194,0,entropy,2.128549575805664,0.2188805192708969
continue,3,56494,9,Initial_Random,,
continue,3,8912,0,Initial_Random,,
continue,3,57867,7,Initial_Random,,
continue,3,38436,1,Initial_Random,,
continue,3,55158,2,Initial_Random,,
continue,3,27418,8,Initial_Random,,
continue,3,6920,3,Initial_Random,,
continue,3,58381,5,Initial_Random,,
continue,3,18342,5,Initial_Random,,
continue,3,38801,5,Initial_Random,,
continue,3,59510,0,Initial_Random,,
continue,3,30709,0,Initial_Random,,
continue,3,51,0,Initial_Random,,
continue,3,53835,2,Initial_Random,,
continue,3,6773,2,Initial_Random,,
continue,3,20024,8,Initial_Random,,
continue,3,12599,7,Initial_Random,,
continue,3,13557,9,Initial_Random,,
continue,3,18667,6,Initial_Random,,
continue,3,42944,8,Initial_Random,,
continue,3,16492,3,Initial_Random,,
continue,3,25617,2,Initial_Random,,
continue,3,20854,5,Initial_Random,,
continue,3,28088,9,Initial_Random,,
continue,3,4056,9,Initial_Random,,
continue,3,53816,1,Initial_Random,,
continue,3,25953,0,Initial_Random,,
continue,3,18026,4,Initial_Random,,
continue,3,18340,5,Initial_Random,,
continue,3,50687,8,Initial_Random,,
continue,3,43258,0,Initial_Random,,
continue,3,48036,9,Initial_Random,,
continue,3,52995,0,Initial_Random,,
continue,3,40907,6,Initial_Random,,
continue,3,15485,7,Initial_Random,,
continue,3,15506,2,Initial_Random,,
continue,3,35769,4,Initial_Random,,
continue,3,29777,8,Initial_Random,,
continue,3,9327,7,Initial_Random,,
continue,3,40976,1,Initial_Random,,
continue,3,34775,0,Initial_Random,,
continue,3,31544,3,Initial_Random,,
continue,3,53318,6,Initial_Random,,
continue,3,31975,3,Initial_Random,,
continue,3,39837,6,Initial_Random,,
continue,3,45875,5,Initial_Random,,
continue,3,58911,6,Initial_Random,,
continue,3,54424,2,Initial_Random,,
continue,3,56954,0,Initial_Random,,
continue,3,59506,9,Initial_Random,,
continue,3,48562,7,Initial_Random,,
continue,3,546,3,Initial_Random,,
continue,3,22281,8,Initial_Random,,
continue,3,10584,8,Initial_Random,,
continue,3,29390,9,Initial_Random,,
continue,3,3598,9,Initial_Random,,
continue,3,41547,6,Initial_Random,,
continue,3,16452,6,Initial_Random,,
continue,3,6341,0,Initial_Random,,
continue,3,2673,7,Initial_Random,,
continue,3,57319,2,Initial_Random,,
continue,3,9678,1,Initial_Random,,
continue,3,35909,2,Initial_Random,,
continue,3,51651,1,Initial_Random,,
continue,3,22574,4,Initial_Random,,
continue,3,14110,0,Initial_Random,,
continue,3,36442,1,Initial_Random,,
continue,3,12956,7,Initial_Random,,
continue,3,31949,3,Initial_Random,,
continue,3,16061,1,Initial_Random,,
continue,3,36110,1,Initial_Random,,
continue,3,37268,9,Initial_Random,,
continue,3,50025,3,Initial_Random,,
continue,3,47743,2,Initial_Random,,
continue,3,52127,9,Initial_Random,,
continue,3,18935,9,Initial_Random,,
continue,3,45275,3,Initial_Random,,
continue,3,49449,6,Initial_Random,,
continue,3,12367,1,Initial_Random,,
continue,3,39633,9,Initial_Random,,
continue,3,16197,7,Initial_Random,,
continue,3,802,6,Initial_Random,,
continue,3,34495,2,Initial_Random,,
continue,3,46503,4,Initial_Random,,
continue,3,7796,2,Initial_Random,,
continue,3,15735,4,Initial_Random,,
continue,3,42417,8,Initial_Random,,
continue,3,5061,5,Initial_Random,,
continue,3,26293,4,Initial_Random,,
continue,3,43743,2,Initial_Random,,
continue,3,19482,1,Initial_Random,,
continue,3,38257,7,Initial_Random,,
continue,3,51305,1,Initial_Random,,
continue,3,7198,9,Initial_Random,,
continue,3,16917,8,Initial_Random,,
continue,3,46534,3,Initial_Random,,
continue,3,21807,9,Initial_Random,,
continue,3,1878,9,Initial_Random,,
continue,3,47212,8,Initial_Random,,
continue,3,12043,8,Initial_Random,,
continue,3,42247,6,entropy,2.1504178047180176,0.1891840398311615
continue,3,19451,6,entropy,2.148911237716675,0.19723418354988098
continue,3,43663,9,entropy,2.1475613117218018,0.21307596564292908
continue,3,48466,4,entropy,2.1457338333129883,0.19498853385448456
continue,3,52391,7,entropy,2.144474506378174,0.19757623970508575
continue,3,36980,6,entropy,2.144404649734497,0.19366201758384705
continue,3,48212,2,entropy,2.143251657485962,0.22627075016498566
continue,3,19819,4,entropy,2.1432063579559326,0.20240934193134308
continue,3,46811,6,entropy,2.143167018890381,0.1894560605287552
continue,3,43024,7,entropy,2.1422529220581055,0.213211789727211
continue,3,41070,9,entropy,2.141491174697876,0.19123564660549164
continue,3,8273,0,entropy,2.1413414478302,0.2046775072813034
continue,3,17266,2,entropy,2.141268014907837,0.21411782503128052
continue,3,45066,0,entropy,2.1409387588500977,0.20785211026668549
continue,3,12280,9,entropy,2.1405954360961914,0.19283805787563324
continue,3,21165,9,entropy,2.140230178833008,0.20070379972457886
continue,3,55033,2,entropy,2.1399219036102295,0.20433863997459412
continue,3,5973,6,entropy,2.1392822265625,0.21722105145454407
continue,3,42263,4,entropy,2.138922691345215,0.20420585572719574
continue,3,7008,6,entropy,2.138524055480957,0.217367485165596
continue,3,14617,2,entropy,2.13824725151062,0.22133469581604004
continue,3,48714,6,entropy,2.1378531455993652,0.19932711124420166
continue,3,53497,5,entropy,2.1370370388031006,0.20381347835063934
continue,3,59083,7,entropy,2.1369059085845947,0.20464599132537842
continue,3,55857,2,entropy,2.1368255615234375,0.1963297575712204
continue,3,14807,2,entropy,2.1363039016723633,0.2110816091299057
continue,3,6085,6,entropy,2.1361231803894043,0.1896364837884903
continue,3,32118,6,entropy,2.1359500885009766,0.2030678540468216
continue,3,12638,5,entropy,2.1359241008758545,0.1990671455860138
continue,3,19374,5,entropy,2.1357693672180176,0.20004501938819885
continue,3,10319,8,entropy,2.1352527141571045,0.19763925671577454
continue,3,18715,0,entropy,2.1350319385528564,0.19696363806724548
continue,3,34925,7,entropy,2.1348226070404053,0.2024364322423935
continue,3,30956,6,entropy,2.1347620487213135,0.19695240259170532
continue,3,36465,7,entropy,2.1346375942230225,0.20159825682640076
continue,3,59437,6,entropy,2.1345834732055664,0.19597311317920685
continue,3,32303,5,entropy,2.1342291831970215,0.22340801358222961
continue,3,40593,4,entropy,2.134206771850586,0.21654556691646576
continue,3,24677,8,entropy,2.1336073875427246,0.22077085077762604
continue,3,45386,0,entropy,2.133566379547119,0.20272178947925568
continue,3,51522,3,entropy,2.1329541206359863,0.19669589400291443
continue,3,32391,4,entropy,2.132695436477661,0.20247973501682281
continue,3,14653,2,entropy,2.132636308670044,0.2132376730442047
continue,3,55004,4,entropy,2.132600784301758,0.2176538109779358
continue,3,11263,6,entropy,2.132542133331299,0.2014605551958084
continue,3,50669,2,entropy,2.1324949264526367,0.20107080042362213
continue,3,19681,6,entropy,2.132410764694214,0.19164113700389862
continue,3,35216,2,entropy,2.132356643676758,0.221329927444458
continue,3,45735,7,entropy,2.132059097290039,0.21606124937534332
continue,3,51800,5,entropy,2.132056713104248,0.21351571381092072
continue,3,58733,7,entropy,2.1320509910583496,0.20088441669940948
continue,3,56174,0,entropy,2.131946086883545,0.2078690081834793
continue,3,4169,4,entropy,2.1318697929382324,0.19434145092964172
continue,3,40980,6,entropy,2.1318445205688477,0.2023206651210785
continue,3,56760,9,entropy,2.1318111419677734,0.20680367946624756
continue,3,8561,6,entropy,2.1317131519317627,0.21808402240276337
continue,3,58930,5,entropy,2.1316022872924805,0.20721782743930817
continue,3,21338,5,entropy,2.131584405899048,0.21757107973098755
continue,3,17336,2,entropy,2.131532669067383,0.21118012070655823
continue,3,10291,2,entropy,2.131429672241211,0.2125161588191986
continue,3,45951,7,entropy,2.131387233734131,0.2173566371202469
continue,3,19941,3,entropy,2.1313109397888184,0.2108411341905594
continue,3,57110,7,entropy,2.131136417388916,0.23284302651882172
continue,3,35333,3,entropy,2.1310946941375732,0.23350077867507935
continue,3,34361,4,entropy,2.131028890609741,0.20413607358932495
continue,3,35881,3,entropy,2.1310155391693115,0.2204769402742386
continue,3,40798,6,entropy,2.130908727645874,0.19920940697193146
continue,3,16084,5,entropy,2.130898952484131,0.22182513773441315
continue,3,42639,7,entropy,2.1308212280273438,0.23401488363742828
continue,3,58258,7,entropy,2.130673885345459,0.21032381057739258
continue,3,47390,9,entropy,2.130561113357544,0.21435429155826569
continue,3,7654,2,entropy,2.1305465698242188,0.21880333125591278
continue,3,53227,7,entropy,2.1304869651794434,0.2118232697248459
continue,3,59873,6,entropy,2.1304752826690674,0.19722875952720642
continue,3,58035,0,entropy,2.1304569244384766,0.19010066986083984
continue,3,38414,5,entropy,2.130418539047241,0.22637447714805603
continue,3,6780,2,entropy,2.130308151245117,0.20937569439411163
continue,3,8226,2,entropy,2.1302270889282227,0.2078617811203003
continue,3,19124,8,entropy,2.13012957572937,0.2151498794555664
continue,3,45262,6,entropy,2.1299781799316406,0.20143193006515503
continue,3,3152,8,entropy,2.1297430992126465,0.22047439217567444
continue,3,40325,9,entropy,2.129653215408325,0.2090330421924591
continue,3,12916,2,entropy,2.1296377182006836,0.208215594291687
continue,3,27471,5,entropy,2.1293840408325195,0.2197457104921341
continue,3,38531,4,entropy,2.1293492317199707,0.21831661462783813
continue,3,4025,9,entropy,2.12922739982605,0.20541039109230042
continue,3,32064,9,entropy,2.129215955734253,0.23538924753665924
continue,3,54453,7,entropy,2.129150390625,0.22329716384410858
continue,3,37857,8,entropy,2.1291284561157227,0.22700552642345428
continue,3,797,4,entropy,2.1291024684906006,0.2115889936685562
continue,3,34564,7,entropy,2.128920078277588,0.20355552434921265
continue,3,28502,2,entropy,2.128915548324585,0.22369484603405
continue,3,44766,0,entropy,2.128793478012085,0.21551018953323364
continue,3,4694,3,entropy,2.128781318664551,0.2156563103199005
continue,3,25301,8,entropy,2.128692626953125,0.2099425196647644
continue,3,4106,0,entropy,2.128666400909424,0.19716835021972656
continue,3,34081,7,entropy,2.128655433654785,0.2081754505634308
continue,3,23276,4,entropy,2.128598690032959,0.2018451988697052
continue,3,26638,2,entropy,2.128566026687622,0.22057582437992096
continue,3,5194,0,entropy,2.128549575805664,0.2188805192708969
continue,3,38126,0,entropy,2.264505624771118,0.13940037786960602
continue,3,10451,5,entropy,2.1974189281463623,0.14924760162830353
continue,3,58002,0,entropy,2.1901910305023193,0.20546410977840424
continue,3,50820,0,entropy,2.189329147338867,0.20287270843982697
continue,3,56711,5,entropy,2.182767868041992,0.16726039350032806
continue,3,10121,0,entropy,2.1782143115997314,0.17496658861637115
continue,3,23367,0,entropy,2.177607774734497,0.18690457940101624
continue,3,28835,0,entropy,2.1760449409484863,0.24738343060016632
continue,3,50017,5,entropy,2.171308994293213,0.22533509135246277
continue,3,34713,3,entropy,2.1671457290649414,0.20567694306373596
continue,3,21525,3,entropy,2.1654529571533203,0.17436416447162628
continue,3,3693,0,entropy,2.1615025997161865,0.19959373772144318
continue,3,37377,0,entropy,2.1582860946655273,0.1861066073179245
continue,3,59786,0,entropy,2.157982110977173,0.16314132511615753
continue,3,48542,0,entropy,2.15484881401062,0.2227921187877655
continue,3,9986,0,entropy,2.152902364730835,0.23427161574363708
continue,3,837,5,entropy,2.151775360107422,0.21217580139636993
continue,3,36304,0,entropy,2.1517200469970703,0.18228724598884583
continue,3,51494,5,entropy,2.150027275085449,0.17111051082611084
continue,3,39463,0,entropy,2.1466479301452637,0.195370152592659
continue,3,49354,0,entropy,2.145819664001465,0.21975618600845337
continue,3,42020,9,entropy,2.1447367668151855,0.219661146402359
continue,3,40544,0,entropy,2.144620418548584,0.180989071726799
continue,3,5129,2,entropy,2.1422345638275146,0.18563370406627655
continue,3,24426,5,entropy,2.1414549350738525,0.2620234787464142
continue,3,14722,0,entropy,2.1394076347351074,0.1715000867843628
continue,3,16485,0,entropy,2.137981414794922,0.2216564565896988
continue,3,28993,0,entropy,2.13789701461792,0.2743527591228485
continue,3,30837,5,entropy,2.135753631591797,0.25725239515304565
continue,3,27257,0,entropy,2.132248640060425,0.217214897274971
continue,3,13066,0,entropy,2.1314287185668945,0.24732092022895813
continue,3,35659,0,entropy,2.1310482025146484,0.19248177111148834
continue,3,29732,0,entropy,2.1303069591522217,0.21040019392967224
continue,3,14883,3,entropy,2.130053758621216,0.2473413050174713
continue,3,2952,0,entropy,2.1300148963928223,0.22778749465942383
continue,3,36562,0,entropy,2.1299378871917725,0.2151714563369751
continue,3,49331,0,entropy,2.1294333934783936,0.218888059258461
continue,3,4793,0,entropy,2.1279056072235107,0.19291478395462036
continue,3,48735,3,entropy,2.1278512477874756,0.192519411444664
continue,3,46014,0,entropy,2.127815008163452,0.1881909817457199
continue,3,33363,0,entropy,2.1271777153015137,0.19413170218467712
continue,3,55496,9,entropy,2.1270108222961426,0.19637267291545868
continue,3,7283,3,entropy,2.126979112625122,0.23429535329341888
continue,3,8259,3,entropy,2.125847101211548,0.2035287469625473
continue,3,59847,0,entropy,2.1248860359191895,0.25873973965644836
continue,3,53785,0,entropy,2.1244521141052246,0.20214970409870148
continue,3,47344,0,entropy,2.120990037918091,0.2687159776687622
continue,3,7707,0,entropy,2.119969367980957,0.20315074920654297
continue,3,32693,0,entropy,2.1191229820251465,0.23236414790153503
continue,3,55905,5,entropy,2.1185572147369385,0.1963559240102768
continue,3,19679,5,entropy,2.118443727493286,0.22901113331317902
continue,3,57995,0,entropy,2.1175670623779297,0.17265373468399048
continue,3,51499,0,entropy,2.11745548248291,0.24878089129924774
continue,3,2147,0,entropy,2.1170639991760254,0.22389276325702667
continue,3,34773,0,entropy,2.1168816089630127,0.20767894387245178
continue,3,50523,0,entropy,2.1168429851531982,0.18076249957084656
continue,3,20840,0,entropy,2.1165223121643066,0.21443018317222595
continue,3,31466,0,entropy,2.116300582885742,0.195293590426445
continue,3,55027,0,entropy,2.1160614490509033,0.19577640295028687
continue,3,50629,0,entropy,2.115931749343872,0.2618551552295685
continue,3,8016,0,entropy,2.1148619651794434,0.20356453955173492
