Mode,Cycle,Train_Image_Index,True Label,Sampling Reason,Entropy_Score,Confidence_Score
reset,2,28662,8,entropy,2.073551654815674,0.22333216667175293
reset,2,27722,7,entropy,2.073184013366699,0.22810113430023193
reset,2,2747,1,entropy,2.073153495788574,0.2366643100976944
reset,2,7806,1,entropy,2.0729730129241943,0.24268510937690735
reset,2,44158,1,entropy,2.0729315280914307,0.24309338629245758
reset,2,44287,6,entropy,2.0726842880249023,0.23768606781959534
reset,2,17661,1,entropy,2.072613477706909,0.27904221415519714
reset,2,50203,4,entropy,2.072582244873047,0.30015885829925537
reset,2,57810,0,entropy,2.0724241733551025,0.278142511844635
reset,2,14849,1,entropy,2.0724239349365234,0.27648836374282837
reset,2,54823,6,entropy,2.072279930114746,0.28113412857055664
reset,2,56490,1,entropy,2.0721635818481445,0.27226707339286804
reset,2,45220,1,entropy,2.072052478790283,0.24594400823116302
reset,2,58181,1,entropy,2.0720415115356445,0.2771063446998596
reset,2,47262,7,entropy,2.0719754695892334,0.25337445735931396
reset,2,35116,1,entropy,2.0717556476593018,0.24790304899215698
reset,2,24996,1,entropy,2.071655035018921,0.26164552569389343
reset,2,160,8,entropy,2.0716447830200195,0.2728959918022156
reset,2,8257,2,entropy,2.071617603302002,0.27697181701660156
reset,2,1611,3,entropy,2.071154832839966,0.2680390179157257
reset,2,47206,7,entropy,2.0711331367492676,0.22047606110572815
reset,2,27330,1,entropy,2.071047306060791,0.2363559752702713
reset,2,5020,1,entropy,2.0710246562957764,0.217463418841362
reset,2,3714,1,entropy,2.0709714889526367,0.24800823628902435
reset,2,29260,1,entropy,2.0709547996520996,0.24165481328964233
reset,2,2947,6,entropy,2.070920467376709,0.23395884037017822
reset,2,17254,1,entropy,2.070823907852173,0.2410024255514145
reset,2,45484,2,entropy,2.070819854736328,0.25519490242004395
reset,2,46276,1,entropy,2.070603370666504,0.2442510575056076
reset,2,36653,6,entropy,2.0705313682556152,0.28922924399375916
reset,2,12995,3,entropy,2.0703279972076416,0.2740499973297119
reset,2,7319,4,entropy,2.0703001022338867,0.2302892655134201
reset,2,15266,1,entropy,2.0702402591705322,0.23154546320438385
reset,2,46944,0,entropy,2.0700769424438477,0.2644185721874237
reset,2,11158,6,entropy,2.070040702819824,0.2731190621852875
reset,2,32287,5,entropy,2.0699691772460938,0.22867132723331451
reset,2,19451,6,entropy,2.069657802581787,0.28085753321647644
reset,2,16530,3,entropy,2.0695996284484863,0.25687292218208313
reset,2,28397,6,entropy,2.0695979595184326,0.27681222558021545
reset,2,45669,0,entropy,2.069540023803711,0.2687441408634186
reset,2,42203,3,entropy,2.069413185119629,0.2562618851661682
reset,2,57457,3,entropy,2.069262981414795,0.2701975107192993
reset,3,56494,9,Initial_Random,,
reset,3,8912,0,Initial_Random,,
reset,3,57867,7,Initial_Random,,
reset,3,38436,1,Initial_Random,,
reset,3,55158,2,Initial_Random,,
reset,3,27418,8,Initial_Random,,
reset,3,6920,3,Initial_Random,,
reset,3,58381,5,Initial_Random,,
reset,3,18342,5,Initial_Random,,
reset,3,38801,5,Initial_Random,,
reset,3,59510,0,Initial_Random,,
reset,3,30709,0,Initial_Random,,
reset,3,51,0,Initial_Random,,
reset,3,53835,2,Initial_Random,,
reset,3,6773,2,Initial_Random,,
reset,3,20024,8,Initial_Random,,
reset,3,12599,7,Initial_Random,,
reset,3,13557,9,Initial_Random,,
reset,3,18667,6,Initial_Random,,
reset,3,42944,8,Initial_Random,,
reset,3,16492,3,Initial_Random,,
reset,3,25617,2,Initial_Random,,
reset,3,20854,5,Initial_Random,,
reset,3,28088,9,Initial_Random,,
reset,3,4056,9,Initial_Random,,
reset,3,53816,1,Initial_Random,,
reset,3,25953,0,Initial_Random,,
reset,3,18026,4,Initial_Random,,
reset,3,18340,5,Initial_Random,,
reset,3,50687,8,Initial_Random,,
reset,3,43258,0,Initial_Random,,
reset,3,48036,9,Initial_Random,,
reset,3,52995,0,Initial_Random,,
reset,3,40907,6,Initial_Random,,
reset,3,15485,7,Initial_Random,,
reset,3,15506,2,Initial_Random,,
reset,3,35769,4,Initial_Random,,
reset,3,29777,8,Initial_Random,,
reset,3,9327,7,Initial_Random,,
reset,3,40976,1,Initial_Random,,
reset,3,34775,0,Initial_Random,,
reset,3,31544,3,Initial_Random,,
reset,3,53318,6,Initial_Random,,
reset,3,31975,3,Initial_Random,,
reset,3,39837,6,Initial_Random,,
reset,3,45875,5,Initial_Random,,
reset,3,58911,6,Initial_Random,,
reset,3,54424,2,Initial_Random,,
reset,3,56954,0,Initial_Random,,
reset,3,59506,9,Initial_Random,,
reset,3,48562,7,Initial_Random,,
reset,3,546,3,Initial_Random,,
reset,3,22281,8,Initial_Random,,
reset,3,10584,8,Initial_Random,,
reset,3,29390,9,Initial_Random,,
reset,3,3598,9,Initial_Random,,
reset,3,41547,6,Initial_Random,,
reset,3,16452,6,Initial_Random,,
reset,3,6341,0,Initial_Random,,
reset,3,2673,7,Initial_Random,,
reset,3,57319,2,Initial_Random,,
reset,3,9678,1,Initial_Random,,
reset,3,35909,2,Initial_Random,,
reset,3,51651,1,Initial_Random,,
reset,3,22574,4,Initial_Random,,
reset,3,14110,0,Initial_Random,,
reset,3,36442,1,Initial_Random,,
reset,3,12956,7,Initial_Random,,
reset,3,31949,3,Initial_Random,,
reset,3,16061,1,Initial_Random,,
reset,3,36110,1,Initial_Random,,
reset,3,37268,9,Initial_Random,,
reset,3,50025,3,Initial_Random,,
reset,3,47743,2,Initial_Random,,
reset,3,52127,9,Initial_Random,,
reset,3,18935,9,Initial_Random,,
reset,3,45275,3,Initial_Random,,
reset,3,49449,6,Initial_Random,,
reset,3,12367,1,Initial_Random,,
reset,3,39633,9,Initial_Random,,
reset,3,16197,7,Initial_Random,,
reset,3,802,6,Initial_Random,,
reset,3,34495,2,Initial_Random,,
reset,3,46503,4,Initial_Random,,
reset,3,7796,2,Initial_Random,,
reset,3,15735,4,Initial_Random,,
reset,3,42417,8,Initial_Random,,
reset,3,5061,5,Initial_Random,,
reset,3,26293,4,Initial_Random,,
reset,3,43743,2,Initial_Random,,
reset,3,19482,1,Initial_Random,,
reset,3,38257,7,Initial_Random,,
reset,3,51305,1,Initial_Random,,
reset,3,7198,9,Initial_Random,,
reset,3,16917,8,Initial_Random,,
reset,3,46534,3,Initial_Random,,
reset,3,21807,9,Initial_Random,,
reset,3,1878,9,Initial_Random,,
reset,3,47212,8,Initial_Random,,
reset,3,12043,8,Initial_Random,,
reset,3,54577,5,entropy,2.1018054485321045,0.25415122509002686
reset,3,39121,6,entropy,2.098942279815674,0.25391003489494324
reset,3,42829,6,entropy,2.098712921142578,0.25705480575561523
reset,3,34741,6,entropy,2.097957134246826,0.28361833095550537
reset,3,2998,1,entropy,2.095163345336914,0.23272308707237244
reset,3,394,1,entropy,2.093217372894287,0.25790825486183167
reset,3,36009,2,entropy,2.0915327072143555,0.2632023096084595
reset,3,20171,5,entropy,2.0900893211364746,0.2617325484752655
reset,3,27509,1,entropy,2.0897738933563232,0.25047940015792847
reset,3,57032,7,entropy,2.0896735191345215,0.2392490953207016
reset,3,42119,4,entropy,2.089489221572876,0.24796247482299805
reset,3,53076,2,entropy,2.088791608810425,0.2369348406791687
reset,3,27130,9,entropy,2.088740587234497,0.22651079297065735
reset,3,10136,1,entropy,2.0884108543395996,0.224784716963768
reset,3,58517,7,entropy,2.085279941558838,0.2591508626937866
reset,3,39200,6,entropy,2.0842761993408203,0.2545158863067627
reset,3,4529,5,entropy,2.084141254425049,0.23151426017284393
reset,3,53230,6,entropy,2.0838663578033447,0.25876501202583313
reset,3,26502,1,entropy,2.082818031311035,0.22491425275802612
reset,3,41344,6,entropy,2.0825865268707275,0.29269158840179443
reset,3,24179,6,entropy,2.0824763774871826,0.2573227286338806
reset,3,16118,6,entropy,2.081289052963257,0.2832929193973541
reset,3,16890,6,entropy,2.0809214115142822,0.28026941418647766
reset,3,11255,4,entropy,2.080836296081543,0.25380951166152954
reset,3,56834,1,entropy,2.0808308124542236,0.22760222852230072
reset,3,10853,6,entropy,2.0806517601013184,0.27756473422050476
reset,3,18713,2,entropy,2.0805065631866455,0.263046532869339
reset,3,7240,1,entropy,2.0797131061553955,0.22609752416610718
reset,3,59005,5,entropy,2.079557418823242,0.22951583564281464
reset,3,57341,3,entropy,2.079488754272461,0.27367153763771057
reset,3,31008,5,entropy,2.0787878036499023,0.2456062287092209
reset,3,11676,1,entropy,2.078312635421753,0.2364327311515808
reset,3,30795,4,entropy,2.0782077312469482,0.28203603625297546
reset,3,57722,1,entropy,2.077521562576294,0.22917941212654114
reset,3,12081,7,entropy,2.077216625213623,0.2552737295627594
reset,3,25893,6,entropy,2.076876163482666,0.27390825748443604
reset,3,406,1,entropy,2.0764472484588623,0.23484405875205994
reset,3,55686,1,entropy,2.076418876647949,0.26008716225624084
reset,3,1207,8,entropy,2.075942039489746,0.24041113257408142
reset,3,2173,7,entropy,2.0757713317871094,0.2367640733718872
reset,3,7569,3,entropy,2.075712203979492,0.26146966218948364
reset,3,58260,1,entropy,2.0756704807281494,0.2708016335964203
reset,3,18654,4,entropy,2.0756685733795166,0.23952926695346832
reset,3,28238,1,entropy,2.0756492614746094,0.2342980057001114
reset,3,4930,6,entropy,2.075572967529297,0.2502230107784271
reset,3,52167,1,entropy,2.0755703449249268,0.25864213705062866
reset,3,2314,2,entropy,2.075350046157837,0.2411854863166809
reset,3,16273,6,entropy,2.075330972671509,0.246734157204628
reset,3,49516,7,entropy,2.074998378753662,0.2347394824028015
reset,3,28298,7,entropy,2.074603796005249,0.2577272355556488
reset,3,22137,1,entropy,2.0745849609375,0.2238682359457016
reset,3,49628,1,entropy,2.074500322341919,0.23525241017341614
reset,3,28357,0,entropy,2.074233293533325,0.2876959443092346
reset,3,31017,1,entropy,2.074143648147583,0.26247575879096985
reset,3,30550,1,entropy,2.0739784240722656,0.22995461523532867
reset,3,20576,7,entropy,2.0739645957946777,0.26610130071640015
reset,3,27442,6,entropy,2.0739505290985107,0.2726912498474121
reset,3,3287,6,entropy,2.073582172393799,0.237745001912117
reset,3,28662,8,entropy,2.073551654815674,0.22333216667175293
reset,3,27722,7,entropy,2.073184013366699,0.22810113430023193
reset,3,2747,1,entropy,2.073153495788574,0.2366643100976944
reset,3,7806,1,entropy,2.0729730129241943,0.24268510937690735
reset,3,44158,1,entropy,2.0729315280914307,0.24309338629245758
reset,3,44287,6,entropy,2.0726842880249023,0.23768606781959534
reset,3,17661,1,entropy,2.072613477706909,0.27904221415519714
reset,3,50203,4,entropy,2.072582244873047,0.30015885829925537
reset,3,57810,0,entropy,2.0724241733551025,0.278142511844635
reset,3,14849,1,entropy,2.0724239349365234,0.27648836374282837
reset,3,54823,6,entropy,2.072279930114746,0.28113412857055664
reset,3,56490,1,entropy,2.0721635818481445,0.27226707339286804
reset,3,45220,1,entropy,2.072052478790283,0.24594400823116302
reset,3,58181,1,entropy,2.0720415115356445,0.2771063446998596
reset,3,47262,7,entropy,2.0719754695892334,0.25337445735931396
reset,3,35116,1,entropy,2.0717556476593018,0.24790304899215698
reset,3,24996,1,entropy,2.071655035018921,0.26164552569389343
reset,3,160,8,entropy,2.0716447830200195,0.2728959918022156
reset,3,8257,2,entropy,2.071617603302002,0.27697181701660156
reset,3,1611,3,entropy,2.071154832839966,0.2680390179157257
reset,3,47206,7,entropy,2.0711331367492676,0.22047606110572815
reset,3,27330,1,entropy,2.071047306060791,0.2363559752702713
reset,3,5020,1,entropy,2.0710246562957764,0.217463418841362
reset,3,3714,1,entropy,2.0709714889526367,0.24800823628902435
reset,3,29260,1,entropy,2.0709547996520996,0.24165481328964233
reset,3,2947,6,entropy,2.070920467376709,0.23395884037017822
reset,3,17254,1,entropy,2.070823907852173,0.2410024255514145
reset,3,45484,2,entropy,2.070819854736328,0.25519490242004395
reset,3,46276,1,entropy,2.070603370666504,0.2442510575056076
reset,3,36653,6,entropy,2.0705313682556152,0.28922924399375916
reset,3,12995,3,entropy,2.0703279972076416,0.2740499973297119
reset,3,7319,4,entropy,2.0703001022338867,0.2302892655134201
reset,3,15266,1,entropy,2.0702402591705322,0.23154546320438385
reset,3,46944,0,entropy,2.0700769424438477,0.2644185721874237
reset,3,11158,6,entropy,2.070040702819824,0.2731190621852875
reset,3,32287,5,entropy,2.0699691772460938,0.22867132723331451
reset,3,19451,6,entropy,2.069657802581787,0.28085753321647644
reset,3,16530,3,entropy,2.0695996284484863,0.25687292218208313
reset,3,28397,6,entropy,2.0695979595184326,0.27681222558021545
reset,3,45669,0,entropy,2.069540023803711,0.2687441408634186
reset,3,42203,3,entropy,2.069413185119629,0.2562618851661682
reset,3,57457,3,entropy,2.069262981414795,0.2701975107192993
reset,3,56742,9,entropy,2.188121795654297,0.1811961978673935
reset,3,59399,8,entropy,2.1705079078674316,0.1859450340270996
reset,3,22944,6,entropy,2.168421745300293,0.17270076274871826
reset,3,14075,8,entropy,2.156409978866577,0.19143041968345642
reset,3,22188,2,entropy,2.1515469551086426,0.20789635181427002
reset,3,21801,6,entropy,2.151125192642212,0.17993870377540588
reset,3,20204,8,entropy,2.149350881576538,0.17698435485363007
reset,3,21967,6,entropy,2.1425797939300537,0.20003926753997803
reset,3,29357,3,entropy,2.14005446434021,0.2682068943977356
reset,3,46338,8,entropy,2.136403799057007,0.20827272534370422
reset,3,37183,0,entropy,2.1334755420684814,0.21981842815876007
reset,3,6007,3,entropy,2.128988742828369,0.1960979849100113
reset,3,29437,6,entropy,2.1266698837280273,0.1773190051317215
reset,3,51220,6,entropy,2.1204609870910645,0.18673576414585114
reset,3,6970,0,entropy,2.1137635707855225,0.22057341039180756
reset,3,41904,5,entropy,2.113171339035034,0.22060909867286682
reset,3,33022,3,entropy,2.112457036972046,0.20950846374034882
reset,3,59453,6,entropy,2.1120033264160156,0.17920449376106262
reset,3,2570,6,entropy,2.1117022037506104,0.18629182875156403
reset,3,37990,6,entropy,2.11141300201416,0.1842270940542221
reset,3,25389,0,entropy,2.111044406890869,0.21944476664066315
reset,3,39081,3,entropy,2.111003875732422,0.22506289184093475
reset,3,31030,8,entropy,2.110970973968506,0.21721459925174713
reset,3,8475,3,entropy,2.110663890838623,0.2558634579181671
reset,3,23558,6,entropy,2.110592842102051,0.22403009235858917
reset,3,21941,6,entropy,2.109555721282959,0.1770896017551422
reset,3,8611,2,entropy,2.107729434967041,0.1988683044910431
reset,3,32250,2,entropy,2.106954574584961,0.1980781853199005
reset,3,25499,6,entropy,2.106497287750244,0.19422952830791473
reset,3,58382,6,entropy,2.106044292449951,0.17472462356090546
reset,3,22649,6,entropy,2.105804920196533,0.21416756510734558
reset,3,10206,3,entropy,2.1037721633911133,0.23428784310817719
reset,3,19851,6,entropy,2.103325128555298,0.1900964081287384
reset,3,2200,3,entropy,2.102506399154663,0.17638395726680756
reset,3,9090,6,entropy,2.1023898124694824,0.17924237251281738
reset,3,42335,6,entropy,2.1022188663482666,0.222893625497818
reset,3,21821,6,entropy,2.1019928455352783,0.17740629613399506
reset,3,9455,0,entropy,2.101717472076416,0.21529124677181244
reset,3,19681,6,entropy,2.10090970993042,0.2275020331144333
reset,3,19563,6,entropy,2.099038600921631,0.21490177512168884
reset,3,21825,8,entropy,2.099031448364258,0.18215806782245636
reset,3,5332,3,entropy,2.0975005626678467,0.20170646905899048
reset,3,54609,0,entropy,2.0974931716918945,0.24398823082447052
reset,3,45262,6,entropy,2.097456216812134,0.20560495555400848
reset,3,42420,6,entropy,2.097083568572998,0.1795918345451355
reset,3,49258,6,entropy,2.096919536590576,0.20806270837783813
reset,3,41975,6,entropy,2.0965230464935303,0.18562310934066772
reset,3,21977,6,entropy,2.0964200496673584,0.18574891984462738
reset,3,28552,6,entropy,2.0962166786193848,0.21559858322143555
reset,3,34405,2,entropy,2.0943846702575684,0.18341249227523804
reset,3,41588,0,entropy,2.0943050384521484,0.2684117257595062
reset,3,27923,6,entropy,2.0938894748687744,0.19579395651817322
reset,3,29048,6,entropy,2.0934813022613525,0.16949854791164398
reset,3,42247,6,entropy,2.0933027267456055,0.2110932171344757
reset,3,41556,0,entropy,2.0931997299194336,0.19143860042095184
reset,3,24023,6,entropy,2.093053102493286,0.18892845511436462
reset,3,3314,3,entropy,2.093014717102051,0.19510868191719055
reset,3,8453,2,entropy,2.0923569202423096,0.2374153584241867
reset,3,55273,6,entropy,2.0918452739715576,0.20920254290103912
reset,3,10211,5,entropy,2.0916500091552734,0.2156285047531128
reset,3,17796,6,entropy,2.091618537902832,0.21308963000774384
